ticker,company,sector,market_cap,combs_score,weschler_score,combined_score,combs_unit_economics,combs_frictionless,combs_capital_allocation,combs_moat,weschler_variant,weschler_complexity,weschler_distressed,weschler_quality,weschler_compounding,trailing_pe,forward_pe,roic,fcf_yield,gross_margin,operating_margin,revenue_cagr_3y,drawdown_52w,combs_style_flag,weschler_style_flag,run_date,run_timestamp,ticker
CHD,"Church & Dwight Co., Inc.",Consumer Staples,22602620928,53.31719277832849,48.84999318969053,51.08359298400951,13.734839751280564,10.102510040160643,13.614008907113615,15.86583407977367,7.770700636942674,7.974911079379504,9.376072874493927,12.492653287287418,11.235655311587001,31.596025,23.779617,0.14310010869146628,0.04835722385831803,0.447317513541398,0.1737167913335053,0.048889197884673496,-0.08721344621518305,False,False,2026-04-11,2026-04-11 23:14:52,CHD
CIEN,Ciena Corporation,Information Technology,70168698880,42.914846181059,32.9756891325526,37.9452676568058,8.143934943589478,18.237168674698797,7.695289382934892,8.838453179835831,9.70276008492569,8.0358171610307,1.430259109311741,6.418634912360723,7.388217864923748,311.96225,60.0886,0.07516865627997298,0.009481321595228074,0.42036147551518427,0.06516229035831167,0.09500526254009078,0.0,False,False,2026-04-11,2026-04-11 23:14:52,CIEN
CI,The Cigna Group,Health Care,72457879552,50.94184049618043,54.03786127400138,52.4898508850909,10.522088353413654,14.356365461847389,13.563386680919393,12.5,13.418259023354562,7.451425812942167,14.600898785425102,8.6,9.967277652279549,12.223974,8.109688,,0.11577760834112685,,,0.151497968665933,-0.162110508064396,False,False,2026-04-11,2026-04-11 23:14:52,CI
CINF,Cincinnati Financial Corporation,Financials,25087275008,53.44694772473919,57.22163274170514,55.33429023322216,13.594377510040163,13.631726907630522,13.720843307068503,12.5,14.32484076433121,10.126396929966896,11.873627530364372,6.28,14.61676751704266,10.629288,17.48536,,0.12324973513520308,,,0.2438798815724228,-0.02775506596654651,False,False,2026-04-11,2026-04-11 23:14:52,CINF
CTAS,Cintas Corporation,Industrials,69987237888,64.73098981444151,48.1821005116493,56.456545163045405,16.422882121090716,14.689136546184741,15.891943154429777,17.72702799273628,6.150743099787686,7.022046310118778,10.484882591093116,13.849016745943834,10.675411764705885,36.905064,32.245934,0.26695998939317006,0.025104877017889264,0.5003939486165667,0.22820935146106244,0.09598334537578124,-0.22104863776401065,False,False,2026-04-11,2026-04-11 23:14:52,CTAS
CSCO,"Cisco Systems, Inc.",Information Technology,324859002880,59.51908417710895,45.56600621072181,52.54254519391538,16.256984916255384,17.240883534136547,16.278927311960505,9.742288414756512,12.288747346072189,5.436984649834491,5.289271255060729,14.575876718576922,7.975126241177475,29.57554,18.214485,0.17221253089701805,0.040903899483150444,0.6493804497475907,0.22070815829420695,0.03192384157728467,0.0,False,False,2026-04-11,2026-04-11 23:14:52,CSCO
C,Citigroup Inc.,Financials,217597788160,49.56747158873471,41.03128827875433,45.29937993374452,13.293172690763052,15.961666666666666,7.812632231304996,12.5,10.980891719745223,5.572911176737846,4.808121457489879,11.83,7.839363924781382,17.795422,10.196504,,-0.34077552270648964,,,0.04589654681078592,0.0,False,False,2026-04-11,2026-04-11 23:14:52,C
CFG,"Citizens Financial Group, Inc.",Financials,27271856128,49.45765352215617,50.57492902875704,50.01629127545661,13.995983935742974,11.181144578313253,11.780525008099943,12.5,11.070063694267516,7.0015911598624,8.938461538461539,13.510000000000002,10.054812636165577,16.624352,10.149996,,0.07469238582219613,,,0.009305158100850308,0.0,False,False,2026-04-11,2026-04-11 23:14:52,CFG
CLX,The Clorox Company,Consumer Staples,12842093568,55.5605354248509,60.1396380834755,57.8500867541632,11.00011761458673,9.483995983935744,19.85196354622485,15.224458280103573,8.602972399150744,13.097639871486988,15.282995951417004,14.126378445298755,9.029651416122004,17.230768,15.651411,0.29653047771514673,0.059258250687120366,0.45228040540540543,0.16568130630630631,-0.00014072614877613798,-0.176102736661806,False,False,2026-04-11,2026-04-11 23:14:52,CLX
CME,CME Group Inc.,Financials,107137228800,66.197571109119,42.16239011761468,54.17998061336684,22.034599975405115,14.52953815261044,11.124184462971057,18.50924851813238,5.704883227176221,6.972439313299149,8.247935222672066,12.048971134423665,9.188161220043574,26.460573,22.940536,0.11650483086447203,0.03914232285985728,0.8609023709474588,0.6486366285311168,0.09113524548501961,-0.053648329119943085,True,False,2026-04-11,2026-04-11 23:14:52,CME
CMS,CMS Energy Corporation,Utilities,24448772096,44.12740100945995,39.966447795703985,42.046924402581965,12.109686326467138,11.22433734939759,7.772649542030733,13.02072779156449,8.038216560509554,7.434009541117673,4.6934574898785435,8.525907995047891,11.274856209150329,22.551136,19.01349,0.05036072098097668,-0.07374603488962066,0.4152711090291603,0.2022485068509193,-0.002215234024431356,0.0,False,False,2026-04-11,2026-04-11 23:14:52,CMS
KO,The Coca-Cola Company,Consumer Staples,333442744320,66.65263227327749,40.979108235686006,53.81587025448175,19.733443708741497,13.651224899598393,14.201215991139371,19.06674767379823,6.730360934182591,2.9942391445446876,5.288566801619433,14.60568645337851,11.360254901960785,25.483553,22.432251,0.1816918206687219,0.015882786745893347,0.6162574831563797,0.31102813875388496,0.03689014114187783,-0.04361590426427689,True,False,2026-04-11,2026-04-11 23:14:52,KO
CTSH,Cognizant Technology Solutions Corporation,Information Technology,27954882560,50.76168402944945,65.7927430921898,58.27721356081962,11.99357818764677,9.305903614457831,14.679153275542864,14.78304895180198,12.927813163481954,10.437385117154541,16.959862348178135,16.70938098651202,8.758301476863148,12.701755,9.441035,0.1488828627771919,0.09282814887275277,0.33717074095129806,0.1576179647527004,0.028031282502597676,-0.2986176790115427,False,True,2026-04-11,2026-04-11 23:14:52,CTSH
COHR,Coherent Corp.,Information Technology,57650671616,34.114561695150215,34.04990178130697,34.08223173822859,5.432475463891061,19.195923694779115,4.890011231800222,4.596151304679814,9.836518046709129,9.568819854611538,2.2150445344129555,1.806007363002541,10.623511982570806,304.45544,41.29418,0.015363556121252352,0.0033436557562410343,0.3516835725282546,0.09207167155899668,0.20548879782532903,0.0,False,False,2026-04-11,2026-04-11 23:14:52,COHR
COIN,"Coinbase Global, Inc.",Financials,45262028800,48.96122543073271,45.49686158527407,47.229043508003386,14.478451613891806,13.67409638554217,10.939041400501335,9.869636030797395,5.348195329087049,7.220043973518532,15.438000000000002,6.51852642210204,10.972095860566448,37.719105,31.613087,0.10633528986367578,,0.7463949897825262,0.20276829136684385,0.3100276522124539,-0.5556702621655071,False,False,2026-04-11,2026-04-11 23:14:52,COIN
CL,Colgate-Palmolive Company,Consumer Staples,67666137088,66.46091672785158,48.391794087246105,57.42635540754884,16.51433530748991,12.051606425702811,19.611940726929074,18.283034267729793,9.21231422505308,5.599297397286947,9.829595141700405,15.594694077018312,8.155893246187363,32.06844,20.456326,0.4274233784746971,0.053704853807067084,0.6010695711902659,0.20768324992640566,0.042934601917500315,-0.14928387273424912,True,False,2026-04-11,2026-04-11 23:14:52,CL
CMCSA,Comcast Corporation,Communication Services,101773975552,55.46454354292165,62.32242098972718,58.89348226632441,16.660064657354525,10.518433734939759,16.03000877328588,12.256036377341497,14.607218683651803,11.1787351528526,15.002785425101218,10.330274320714146,11.203407407407408,5.1818185,7.2444034,0.08463044340884562,0.18899723525266185,0.7174695045551182,0.16708836201670074,0.006220134237919117,-0.1283952633689165,False,False,2026-04-11,2026-04-11 23:14:52,CMCSA
FIX,"Comfort Systems USA, Inc.",Industrials,56182575104,51.458340616189304,45.99708411748475,48.727712366837025,7.457209933483966,15.27877510040161,16.018871051973775,12.70348453032995,7.904458598726114,8.002771954306484,1.9223886639676115,11.084724701896135,17.082740198588397,55.249393,36.324028,0.5320934803670803,0.01835894844781802,0.2412640753464128,0.1442173999172237,0.30025058911956903,0.0,False,False,2026-04-11,2026-04-11 23:14:52,FIX
CAG,"Conagra Brands, Inc.",Consumer Staples,7262675968,40.82990989281002,64.61685402063058,52.7233819567203,8.334926093833937,5.922208835341366,13.602248343859191,12.97052661977553,10.0,16.87532598818719,17.922421052631577,9.670422883951261,10.148684095860565,,8.875636,0.08631479226690097,0.17935537889055936,0.2586370212179664,0.1262572333976302,0.0022171295540533986,-0.2971525850799298,False,False,2026-04-11,2026-04-11 23:14:52,CAG
COP,ConocoPhillips,Energy,149797666816,41.48292924840031,41.84575245582489,41.6643408521126,8.928145460652326,13.087329317269075,13.12427791408962,6.343176556389285,9.078556263269638,4.894510936587265,8.74595141700405,7.685012706066332,11.441721132897605,19.299213,15.790146,0.08790740607977478,0.0483518879429327,0.2508821932681867,0.19241992399565688,-0.09106174739359629,-0.07159088597153172,False,False,2026-04-11,2026-04-11 23:14:52,COP
ED,"Consolidated Edison, Inc.",Utilities,41837916160,48.77102724569508,46.70470947249484,47.73786835909496,14.560539186487384,13.532088353413654,6.929776337561567,13.748623368232476,8.290870488322717,13.905536282209386,5.568315789473685,8.36355118264156,10.576435729847496,20.134752,17.52196,0.045878776208250906,0.0008604635054558128,0.5325097529258778,0.17732592505024233,0.02587238970223038,0.0,False,False,2026-04-11,2026-04-11 23:14:52,ED
STZ,"Constellation Brands, Inc.",Consumer Staples,28925696000,51.950087227748426,44.26635297986946,48.10822010380895,13.024282560706402,12.559999999999999,14.132085020242915,12.233719646799116,10.69851380042463,7.5506265009411315,8.891668016194332,8.745000000000001,8.380544662309367,17.307291,13.22984,,0.06700270928658035,,,,-0.04914835305176946,False,False,2026-04-11,2026-04-11 23:14:52,STZ
CEG,Constellation Energy Corporation,Utilities,103797415936,43.85183215406371,52.07738883153413,47.96461049279892,5.909275686045971,15.508032128514056,12.04828429408095,10.38624004542273,9.405520169851378,10.713784318816122,10.901352226720649,11.148623183684109,9.908108932461873,38.76861,20.854397,0.13986001715566546,0.012408786754326932,0.18380135510907453,0.16441467904280735,0.01469039149633189,-0.2381614564732238,False,False,2026-04-11,2026-04-11 23:14:52,CEG
COO,"The Cooper Companies, Inc.",Health Care,13894095872,44.11148672537344,51.337217906785696,47.72435231607957,14.131976257824096,9.256807228915664,7.002652627531537,13.720050611102137,10.72823779193206,10.877791425975207,12.089012145748988,9.317139506092394,8.325037037037038,35.42786,14.193939,0.04250033167691866,0.03121469752299691,0.6553855928061773,0.16687029615873325,0.07346203139761864,-0.1489183621029081,False,False,2026-04-11,2026-04-11 23:14:52,COO
CPRT,"Copart, Inc.",Industrials,31712258048,63.547069386630795,59.63197298395604,61.58952118529342,18.8891964213016,12.877630522088355,15.665605115350404,16.114637327890435,9.24203821656051,13.369778509768286,14.261692307692309,12.036912751677853,10.72155119825708,20.603771,19.500813,0.21288350661048347,0.03881022909617817,0.4518317144247914,0.36512359268149186,0.0989943984010011,-0.3636363905820251,False,False,2026-04-11,2026-04-11 23:14:52,CPRT
GLW,Corning Incorporated,Information Technology,147097714688,46.936777238470185,34.15860442180702,40.547690830138606,8.748802663485641,16.797530120481927,10.513719687856995,10.87672476664562,8.959660297239916,7.0626051470111,1.8483805668016193,8.40977976151691,7.878178649237474,93.57377,43.970943,0.09841828404111873,0.00960585963552886,0.35965192910614885,0.1458186704203724,0.03274507876886834,0.0,False,False,2026-04-11,2026-04-11 23:14:52,GLW
CPAY,"Corpay, Inc.",Financials,21185396736,71.09954371647311,56.70920936331143,63.90437653989227,22.062926380891987,14.97371485943775,15.388757945715515,18.674144530427846,11.040339702760084,13.602238917375217,10.64208906882591,11.225866293086597,10.198675381263618,20.161783,10.211028,0.11824423401455096,0.06132266561675402,0.7859781914286339,0.43102325477657355,0.097332408585459,-0.08736670517768749,True,False,2026-04-11,2026-04-11 23:14:52,CPAY
CTVA,"Corteva, Inc.",Materials,56377692160,50.2901959685543,46.57421857386485,48.43220727120958,11.048684087202854,12.53461847389558,10.631670576660428,16.075222830795436,9.836518046709129,11.676330726293243,6.961044534412954,13.363622857887535,4.736702408561991,47.90286,20.703316,0.08413522958022196,0.04993109671837975,0.4729038561002241,0.1505085914602609,-0.0010322883978914899,0.0,False,False,2026-04-11,2026-04-11 23:14:52,CTVA
CSGP,"CoStar Group, Inc.",Real Estate,15461054464,31.03163954580174,47.65940113912973,39.34552034246573,7.754399284308154,17.46835341365462,4.873028098824027,0.9358587490149438,9.925690021231423,10.40082657233725,14.47268016194332,4.07765100671141,8.782553376906318,1824.0,20.544127,-0.002130627774254914,0.0026518243044460956,0.7887280566676933,-0.02217431475207884,0.14160530575519847,-0.6167664817038805,False,False,2026-04-11,2026-04-11 23:14:52,CSGP
COST,Costco Wholesale Corporation,Consumer Staples,443190280192,52.91646285007626,37.18959128677233,45.05302706842429,6.6409847210474275,18.04313253012048,14.682275360096392,13.550070238811958,4.857749469214437,1.4273804115012663,4.931902834008098,15.695826545904737,10.27673202614379,51.814735,44.443348,0.33540442941049997,0.017683149541557714,0.12843206714262356,0.03772412665540356,0.06640442726947482,-0.03483824225253725,False,False,2026-04-11,2026-04-11 23:14:52,COST
CTRA,Coterra Energy Inc.,Energy,25369970688,45.50809301223268,49.8218759075678,47.66498445990024,14.079307154290074,8.7379718875502,14.492482325727376,8.19833164466503,11.114649681528663,11.76986191341598,9.277182186234818,7.231066657978758,10.429115468409586,14.915178,11.361549,0.0990665296923905,0.06440685407543187,0.41543492478744276,0.3200784826684107,-0.05472035045508339,-0.042303209872655276,False,False,2026-04-11,2026-04-11 23:14:52,CTRA
CRH,CRH plc,Materials,78774222848,54.37521743916157,45.66104154958725,50.018129494374406,10.608506588519889,15.448755020080322,12.225730067846179,16.09222576271518,9.673036093418258,5.2372004608294915,8.948599190283401,12.862578354075717,8.939627450980392,21.395643,17.855494,0.1052628089355566,0.036966407216976215,0.36125724357091354,0.14214756856356983,0.045975003842854356,-0.052040923748696656,False,False,2026-04-11,2026-04-11 23:14:52,CRH
CRWD,"CrowdStrike Holdings, Inc.",Information Technology,96124813312,36.972512976453785,35.208585454800485,36.090549215627135,8.586261178512418,15.612409638554217,5.124321594344051,7.649520565043097,10.0,2.868922892191861,10.663473684210524,0.6278402945201016,11.048348583877996,,61.40541,-12.632247301275761,0.012915395694662069,0.7466899972049074,-0.06095006135696035,0.2900686653697968,-0.30200183754022286,False,False,2026-04-11,2026-04-11 23:14:52,CRWD
CCI,Crown Castle Inc.,Real Estate,37654138880,51.03081342564442,46.377899484113165,48.70435645487879,16.489774286442227,8.581204819277108,9.491310852330386,16.4685234675947,6.968152866242039,9.795540176543131,15.088825910931174,3.20538053039682,11.32,34.242065,29.428516,0.07387803136962975,0.07635282828170203,0.7408536585365854,0.4892120075046904,-0.15173892561897784,-0.1493209092791478,False,False,2026-04-11,2026-04-11 23:14:52,CCI
CSX,CSX Corporation,Industrials,78566105088,49.96088865826745,46.206310682000066,48.08359967013376,14.796556627225376,8.72921686746988,13.342857585367272,13.092257578204922,10.668789808917197,9.070661225417018,4.59421052631579,13.23549879455268,8.637150326797386,27.428574,20.188986,0.11359185806269269,0.021777839159565694,0.3324581322736304,0.33479988646040304,-0.01737875164321634,-0.007282374196176648,False,False,2026-04-11,2026-04-11 23:14:52,CSX
CMI,Cummins Inc.,Industrials,85185929216,44.3531315516245,42.196444235012116,43.274787893318305,6.440399663932422,13.452449799196787,14.177699355985245,10.282582732510047,11.040339702760084,6.277506652820146,3.523311740890688,10.67273929758259,10.682546840958606,30.01169,19.558752,0.16368924470984259,0.028009320576288917,0.25292545292545293,0.1147906147906148,0.06246086056249833,0.0,False,False,2026-04-11,2026-04-11 23:14:52,CMI
CVS,CVS Health Corporation,Health Care,101669675008,39.20861384991419,46.81969162783204,43.014152738873115,4.95022876050738,17.280602409638554,8.078794412341926,8.898988267426322,10.356687898089172,9.903003829428181,10.642947368421051,6.098076497035251,9.81897603485839,57.071945,9.706516,0.05726461079678239,0.07678789176207848,0.13769346899894794,0.025829028495250792,0.0763108477649228,-0.007133913441035428,False,False,2026-04-11,2026-04-11 23:14:52,CVS
DHR,Danaher Corporation,Health Care,134186885120,42.499294321194995,46.790866603154946,44.645080462174974,13.521266569245109,12.374176706827308,8.621791310316928,7.982059734805656,9.464968152866241,5.638936360096061,12.750299595141698,10.69504593731674,8.241616557734204,37.770916,20.821985,0.058990764245370766,0.039199061780859676,0.5911348095083034,0.19089873005535657,-0.026665255865112814,-0.1688046864281905,False,False,2026-04-11,2026-04-11 23:14:52,DHR
DRI,"Darden Restaurants, Inc.",Consumer Discretionary,22151639040,51.054273523294405,51.399171076671976,51.226722299983194,9.641994377020335,10.07847389558233,16.360805588425396,14.97299966226634,9.286624203821658,9.875838904394106,9.250251012145746,13.258267413826806,9.72818954248366,20.294304,16.9183,0.15317700535219508,0.04634420045154365,0.21881805460100856,0.11893149618687224,0.07838539390453025,-0.09342467678036567,False,False,2026-04-11,2026-04-11 23:14:52,DRI
DDOG,"Datadog, Inc.",Information Technology,37285314560,40.099124876786505,40.32766658906092,40.213395732923715,10.20784408524082,14.494497991967872,6.45268383872066,8.944098960857156,9.821656050955415,3.8064125073018755,12.048153846153847,0.8571893529680068,13.794254831681776,339.90323,39.965565,-0.008164548939346575,0.024532902854501222,0.7995549081775629,-0.012947462591453327,0.2694953937625746,-0.35280385525059427,False,False,2026-04-11,2026-04-11 23:14:52,DDOG
DVA,DaVita Inc.,Health Care,10030692352,44.589841240242365,64.39783707433187,54.49383915728712,8.670701060031794,9.890602409638554,12.50654470145409,13.521993069117928,13.670912951167729,19.62064564808204,11.476356275303644,10.841922199778459,8.787999999999998,15.778129,9.150155,0.13623224428468622,0.13066256585355993,0.32247824884562265,0.14737263294644334,0.055264367135682946,-0.03998720331393948,False,False,2026-04-11,2026-04-11 23:14:52,DVA
DECK,Deckers Outdoor Corporation,Consumer Discretionary,15720037376,63.73816420832346,54.98494117208479,59.36155269020412,15.823257183464998,12.304297188755022,19.44643823803587,16.164171598067576,9.063694267515924,7.384781430518597,10.377967611336032,12.915484459503489,15.243013403210746,15.321023,14.729981,1.017095580420913,0.06096372273663479,0.57879814955516,0.23649894937672647,0.16534288549837894,-0.09838666649915119,False,False,2026-04-11,2026-04-11 23:14:52,DECK
DE,Deere & Company,Industrials,163414917120,46.760849879419226,35.13040827374486,40.945629076582044,10.425129406847125,12.800160642570283,11.130828866677739,12.40473096332408,8.231422505307856,4.92755906406179,4.795238866396762,7.111264090701766,10.064923747276689,34.122955,26.26283,0.08205870798661849,0.01977175680741183,0.3648270457852905,0.18842494122915035,-0.0450056665565175,-0.03643025655188289,False,False,2026-04-11,2026-04-11 23:14:52,DE
DELL,Dell Technologies Inc.,Information Technology,117826215936,51.10039828266081,59.267071950470566,55.183735116565686,7.453806996212508,16.131726907630522,14.784826151283193,12.730038227534592,14.131634819532907,14.985550561433115,8.775732793522266,11.380153775982276,9.994,20.483871,12.192513,0.3943363480303006,0.07258147036348188,0.19999471542567246,0.0743891912839754,0.035349838884853435,0.0,False,False,2026-04-11,2026-04-11 23:14:52,DELL
DAL,"Delta Air Lines, Inc.",Industrials,44557340672,49.24789976029524,56.009345361933576,52.62862256111441,7.972059679210497,11.572309236947792,16.612221612260765,13.091309231876183,11.18895966029724,12.999598396832608,10.019012145748988,9.78553332898938,12.01624183006536,9.90073,8.443126,0.1279641102844546,0.08624841478510757,0.24165141089577677,0.09188182564232056,0.07799197884220499,-0.02011144708699502,False,False,2026-04-11,2026-04-11 23:14:52,DAL
DVN,Devon Energy Corporation,Energy,29699342336,40.95469503691241,53.45302109587045,47.20385806639143,9.811217573988564,6.989598393574297,17.255075576498246,6.898803492851304,10.49044585987261,12.216987732848706,9.76646963562753,9.785318303251449,11.193799564270153,11.460432,9.570231,0.1315110455714418,0.09417716959373952,0.2554689318128927,0.22434256457993948,-0.03570785468840698,-0.045317730263624144,False,False,2026-04-11,2026-04-11 23:14:52,DVN
DXCM,"DexCom, Inc.",Health Care,24968839168,64.41673533747252,47.79363578495622,56.10518556121437,15.06319874845532,16.617048192771083,17.918240499739454,14.818247896506659,9.033970276008493,6.251506295839553,11.999457489878543,11.312204991203492,9.196496732026144,30.631578,21.394054,0.21771437835091978,0.04314177334205175,0.601008151008151,0.19558129558129558,0.1701360960301399,-0.26658270166567977,False,False,2026-04-11,2026-04-11 23:14:52,DXCM
FANG,"Diamondback Energy, Inc.",Energy,52944277504,44.23630436207727,49.470909978373015,46.853607170225146,11.28585239642885,16.754899598393575,8.054653799930819,8.140898567324022,10.8619957537155,11.8625566301032,6.394858299595141,7.7753358962663714,12.57616339869281,32.902973,12.160452,0.07845562286371593,-0.013278111122526652,0.3497220175497354,0.3294259494942729,0.15993445004276818,-0.04277270362358972,False,False,2026-04-11,2026-04-11 23:14:52,FANG
DLR,"Digital Realty Trust, Inc.",Real Estate,66067562496,51.38359585454701,28.735680572567446,40.05963821355723,15.852170070892866,18.712831325301206,4.601372978492144,12.217221479860795,4.21868365180467,2.782639546959174,6.091870445344131,4.476737473121783,11.16574945533769,52.610027,55.439445,0.023005013832801655,0.03651014066314374,0.5539220690327601,0.15085579315954412,0.09218604990875767,0.0,False,False,2026-04-11,2026-04-11 23:14:52,DLR
DG,Dollar General Corporation,Consumer Staples,25486792704,38.262418134702784,57.42394408360508,47.84318110915393,6.204031202547206,11.070421686746988,12.85267721733265,8.135288028075944,9.346072186836519,11.353406081651196,14.490348178137651,10.46865576334137,11.765461873638344,16.894892,14.506034,0.07346003920656174,0.09390502868665698,0.30660930299520633,0.05157871377807827,0.04125293834210786,-0.25576809345562007,False,False,2026-04-11,2026-04-11 23:14:52,DG
DLTR,"Dollar Tree, Inc.",Consumer Staples,19795834880,47.13982681727406,47.64893106253884,47.39437893990645,7.463093509616373,15.038694779116469,16.56193342974189,8.076105098799333,10.237791932059448,7.803293470500422,13.911246963562752,9.321452726917311,6.375145969498911,16.75926,13.453194,0.12316287845972834,0.07072194774742432,0.364046610824344,0.08515954213416582,0.0799582484358976,-0.21291903534488235,False,False,2026-04-11,2026-04-11 23:14:52,DLTR
D,"Dominion Energy, Inc.",Utilities,56455909376,57.079965738707386,40.0530261901079,48.56649596440764,15.954390085402153,17.013493975903614,7.61462446923532,16.4974572081663,8.350318471337578,9.686562439151036,5.192728744939271,6.814333746008993,10.009082788671023,18.510088,16.840057,0.054060837229588175,-0.12895018573724018,0.49018538713195203,0.2987398521749667,0.05798731389635825,0.0,False,False,2026-04-11,2026-04-11 23:14:52,D
DPZ,"Domino's Pizza, Inc.",Consumer Discretionary,12306494464,52.02311483930429,61.025010627831435,56.52406273356786,13.082962322770761,7.380983935742972,14.367099692913236,17.19206888787732,9.390658174097664,9.868109950022717,15.804566801619435,15.520675702091616,10.441,20.828117,17.027964,0.726400533708083,0.054565010528736704,0.3995065581051313,0.1922969946927061,0.02876024391390608,-0.2145763551357122,False,True,2026-04-11,2026-04-11 23:14:52,DPZ
DASH,"DoorDash, Inc.",Consumer Discretionary,66284777472,45.83242983499446,41.535197310150785,43.68381357257262,7.14754376106259,19.673955823293173,9.495847261157389,9.515082989481309,9.940552016985137,3.7597530343350427,13.162947368421051,4.571308724832216,10.100636165577342,71.299065,19.977219,0.08044665334421512,0.027547803125255094,0.5087847196908946,0.052854122621564484,0.2772574009717286,-0.4390234666372251,False,False,2026-04-11,2026-04-11 23:14:52,DASH
DOV,Dover Corporation,Industrials,29282240512,50.61234234343315,50.42021939827704,50.5162808708551,13.52991590248569,9.620562248995984,11.78102494827909,15.680839243672388,11.411889596602974,8.678624488868698,6.891449392712552,12.138462891770379,11.29979302832244,27.242159,18.870924,0.11788603502606723,0.0380200415177848,0.397669541607976,0.16970638873603952,0.010445978801371991,-0.03495254343388923,False,False,2026-04-11,2026-04-11 23:14:52,DOV
DOW,Dow Inc.,Materials,28072351744,15.284002425039684,41.46056182352039,28.37228212428004,1.990055846591229,5.943232931726907,3.163122177188551,4.187591469532998,10.0,14.853705296293892,5.796307692307693,1.8188189874242522,8.991729847494554,,31.075493,0.003926391947153193,-0.051545378641434,0.06337570056044836,0.003953162530024019,-0.11108214737616817,-0.06338542875455497,False,False,2026-04-11,2026-04-11 23:14:52,DOW
DHI,"D.R. Horton, Inc.",Consumer Discretionary,41522438144,33.725340837000346,60.56715345149405,47.1462471442472,6.82888312271543,6.742269076305221,13.496681161339607,6.657507476640088,9.62845010615711,13.550713798922567,14.567676113360324,12.708322147651005,10.11199128540305,12.990893,11.737184,0.12409011384133092,0.07907772632745716,0.23696657557284004,0.12917221404713522,0.007612158904120037,-0.15330727211301487,False,False,2026-04-11,2026-04-11 23:14:52,DHI
DTE,DTE Energy Company,Utilities,31137646592,38.66512147837145,44.24035722852671,41.452739353449076,7.855310370679705,11.351907630522089,8.495980500022961,10.961922977146688,8.335456475583863,13.575961251379242,4.8596437246963555,6.779034338958755,10.690261437908497,21.291605,18.005186,0.06211996453587801,-0.03275777432267672,0.3030858732768433,0.15985835335778426,-0.06307993398170852,0.0,False,False,2026-04-11,2026-04-11 23:14:52,DTE
DUK,Duke Energy Corporation,Utilities,102561177600,53.762706339742095,40.98290341058964,47.37280487516587,15.944754397867786,14.162831325301205,7.558355028206812,16.0967655883663,7.874734607218684,8.295708281949763,5.568615384615384,7.882949762168502,11.360895374637309,20.885895,18.410357,0.053437230254082736,-0.016516971037586838,0.5117721872382666,0.2660607376616931,0.03867971409471327,0.0,False,False,2026-04-11,2026-04-11 23:14:52,DUK
DD,"DuPont de Nemours, Inc.",Materials,19796584448,28.59419363378781,37.516164355230416,33.05517899450911,7.356908813136384,6.50855421686747,4.150845061231963,10.577885542551993,9.985138004246284,11.153611183228403,6.822137651821862,1.7140923307486802,7.841185185185186,225.0,18.560274,0.025698255884864008,0.008688367453072277,0.34501387063804934,0.12556577602569718,-0.19269293381346742,-0.05196629503728859,False,False,2026-04-11,2026-04-11 23:14:52,DD
ETN,Eaton Corporation plc,Industrials,156525199360,59.10278840875826,37.88844032535434,48.4956143670563,12.15635000326821,18.60355421686747,12.94112185522562,15.401762333396963,8.915074309978769,3.84205799312001,3.9250607287449384,12.029356225972501,9.176891067538126,38.601536,25.943644,0.14729047965229802,0.02269922041005219,0.3758743806470417,0.18977703293500436,0.09769979247934413,0.0,False,False,2026-04-11,2026-04-11 23:14:52,ETN
EBAY,eBay Inc.,Consumer Discretionary,43120799744,60.57415439288438,39.53432737104322,50.0542408819638,16.857949177812902,14.111144578313251,17.428091869779767,12.176968766978458,11.471337579617833,4.348022489777374,4.972834008097165,11.00627581937838,7.735857474172465,22.394365,14.3060665,0.19843313993392217,0.03325541289849413,0.7145045045045045,0.20513513513513512,0.042572293921697035,0.0,False,False,2026-04-11,2026-04-11 23:14:52,EBAY
SATS,EchoStar Corporation,Communication Services,37146546176,16.09339821307862,33.55457075839421,24.823984485736418,2.454415301495335,8.469056224899598,2.963895693501991,2.2060309931816953,10.0,12.079455766859219,2.030672064777328,3.11286994200821,6.331572984749457,,-87.52621,-0.002117557871578845,-0.046879593912962765,0.25822524761597626,-0.0060736465718168806,-0.06966087453923675,0.0,False,False,2026-04-11,2026-04-11 23:14:52,SATS
ECL,Ecolab Inc.,Materials,77183598592,53.336340184258106,41.88136153460533,47.60885085943172,11.79933675476896,12.948935742971887,12.751901550924535,15.836166135592721,7.607218683651804,3.759751249432077,7.980275303643726,12.176822180230664,10.357294117647058,37.591473,28.30091,0.13113358661603908,0.024672340169915045,0.44464343456955946,0.17986841777976767,0.04264019904644334,-0.1113266182435537,False,False,2026-04-11,2026-04-11 23:14:52,ECL
EIX,Edison International,Utilities,29145079808,51.65813591379978,49.03348615100438,50.34581103240208,14.741873417230225,11.63883534136546,10.976419583117538,14.301007572086554,16.27176220806794,10.992983384176023,4.3502510121457485,6.810424187137553,10.608065359477123,6.5558443,11.619663,0.0697137758490038,-0.02453244268707545,0.48071646736035617,0.27126365377646633,0.03904776111316921,0.0,False,False,2026-04-11,2026-04-11 23:14:52,EIX
